Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Pixel_8_Pro
1,Google Pixel 8 Pro G1MNW Unlocked 128GB Obsidian Very Good,$362.24,2025-10-07,https://www.ebay.com/itm/186584829494,https://i.ebayimg.com/images/g/2TIAAOSwa~tmnw07/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 5G 6.7""  Fully Unlocked (Any Carrier) SmartPhone Good",$353.99,2025-10-07,https://www.ebay.com/itm/356205320489,https://i.ebayimg.com/images/g/xHsAAOSwF8BmRlpm/s-l500.webp,Unknown,Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 128GB Obsidian Unlocked Very Good Condition,$379.99,2025-10-06,https://www.ebay.com/itm/285644828701,https://i.ebayimg.com/images/g/KlIAAOSw6VplnERc/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 512GB Factory Unlocked - Good,$484.99,2025-04-07,https://www.ebay.com/itm/326329681873,https://i.ebayimg.com/images/g/D7UAAOSwIBxm4zO6/s-l500.webp,512 GB,Good,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 128GB Unlocked GA04798US 6.7"" 50MP 5G Dual SIM Obsidian Black",$364.99,2025-10-04,https://www.ebay.com/itm/326776405306,https://i.ebayimg.com/images/g/3xQAAOSwVRZlcg~M/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 5G 6.7""  Fully Unlocked (Any Carrier) SmartPhone Very Good",$364.99,2025-10-03,https://www.ebay.com/itm/326129566962,https://i.ebayimg.com/images/g/xHsAAOSwF8BmRlpm/s-l500.webp,Unknown,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 128GB Bay Unlocked Good Condition,$379.99,2025-10-03,https://www.ebay.com/itm/276302514407,https://i.ebayimg.com/images/g/tXMAAOSwb~xlspEY/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro - 256GB - Bay Blue - Factory Unlocked - Very Good + More,$409.99,2025-10-03,https://www.ebay.com/itm/326787197548,https://i.ebayimg.com/images/g/n-IAAOSwyihniYDN/s-l500.webp,256 GB,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro - 1TB - Obisidan Black - Factory Unlocked - Very Good + More,$579.99,2025-09-28,https://www.ebay.com/itm/205747814689,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,Unknown,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro - 128GB - Porcelain White - Factory Unlocked - Very Good,$379.99,2025-09-23,https://www.ebay.com/itm/197718909413,https://i.ebayimg.com/images/g/geUAAOSwhxNn5HN~/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 128GB Black Obsidian - Factory Unlocked - Very Good,$379.99,2025-09-27,https://www.ebay.com/itm/197718909761,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 256GB Bay Blue - Factory Unlocked - Good,$379.99,2025-09-26,https://www.ebay.com/itm/197728364700,https://i.ebayimg.com/images/g/K3MAAeSwVNZo1tlg/s-l500.webp,256 GB,Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 512GB Bay Blue - Factory Unlocked - Very Good,$439.99,2025-09-26,https://www.ebay.com/itm/197728361823,https://i.ebayimg.com/images/g/K3MAAeSwVNZo1tlg/s-l500.webp,512 GB,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro - Unlocked - Obsidian - 128GB - Fair,$289.00,2025-10-03,https://www.ebay.com/itm/276602106908,https://i.ebayimg.com/images/g/jzwAAOSwgz5mIAXP/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro - 128GB Obsidian Black *UNLOCKED* [G1MNW] Very Good Refurbish,$331.99,2025-10-02,https://www.ebay.com/itm/146073651071,https://i.ebayimg.com/images/g/mKQAAOSwSitmaL5T/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 128GB Unlocked GA04834US 6.7"" 50MP 5G Dual SIM NFC Porcelain",$374.99,2025-09-14,https://www.ebay.com/itm/205144079108,https://i.ebayimg.com/images/g/NtsAAOSwlr9lsA6w/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 128GB Unlocked GA04798US 6.7"" 50MP 5G Dual SIM Obsidian Black",$374.99,2025-09-15,https://www.ebay.com/itm/196678736908,https://i.ebayimg.com/images/g/3xQAAOSwVRZlcg~M/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro - 128 GB - Porcelain (Unlocked) Excellent Refurbished,$379.99,2025-10-02,https://www.ebay.com/itm/286834905409,https://i.ebayimg.com/images/g/dBQAAeSwpkFo0aZT/s-l500.webp,128 GB,Excellent,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 128GB Obsidian Unlocked Excellent Condition,$439.99,2025-10-01,https://www.ebay.com/itm/276160439682,https://i.ebayimg.com/images/g/1EMAAOSwz4JlTnXG/s-l500.webp,128 GB,Excellent,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 128GB 5G FACTORY OEM UNLOCKED EDITION Smartphone - VERY GOOD,$408.00,2025-02-07,https://www.ebay.com/itm/326285374602,https://i.ebayimg.com/images/g/AQgAAOSw3Glm9whm/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 128GB Obsidian Factory Unlocked Verizon ATT Tmobile Excellent,$419.48,2025-09-30,https://www.ebay.com/itm/127357206270,https://i.ebayimg.com/images/g/pQ4AAeSwtt9ovcL2/s-l500.webp,128 GB,Excellent,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 5G (128GB, 12GB) 6.7"" Fully Unlocked (GSM + Verizon) G1MNW",$319.99,2025-09-27,https://www.ebay.com/itm/146856464925,https://i.ebayimg.com/images/g/16oAAeSwj19o1vci/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro G1MNW Unlocked 128GB Porcelain Good,$352.83,2025-09-26,https://www.ebay.com/itm/186592522982,https://i.ebayimg.com/images/g/tp8AAOSwXupmowrB/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 128GB Factory Unlocked - Good,$345.99,2025-09-25,https://www.ebay.com/itm/226348182225,https://i.ebayimg.com/images/g/D7UAAOSwIBxm4zO6/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 128GB Unlocked GA04834US 6.7"" 50MP 5G Dual SIM NFC Porcelain",$379.99,2025-03-12,https://www.ebay.com/itm/326459669857,https://i.ebayimg.com/images/g/NtsAAOSwlr9lsA6w/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
1,"Google Pixel 8 Pro 256GB Unlocked GA04890US 6.7"" 50MP 5G Dual SIM Obsidian Black",$499.99,2025-09-24,https://www.ebay.com/itm/205271019119,https://i.ebayimg.com/images/g/66gAAOSwAPdlcg~C/s-l500.webp,256 GB,Unknown,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro 512GB Unlocked - Very Good,$469.99,2025-09-24,https://www.ebay.com/itm/256576445943,https://i.ebayimg.com/images/g/wmcAAeSwDSloNjlK/s-l500.webp,512 GB,Very Good,False,Pixel 8 Pro,True
1,Google Pixel 8 Pro - 256GB Bay Blue *UNLOCKED* [G1MNW] Very Good Refurbish,$448.99,2025-09-23,https://www.ebay.com/itm/146073651480,https://i.ebayimg.com/images/g/hyMAAOSw6ytm9Emo/s-l500.webp,256 GB,Very Good,False,Pixel 8 Pro,True
2,"Google Pixel 8 Pro 128GB Unlocked GA04798US 6.7"" 50MP 5G Dual SIM Obsidian Black",$364.99,2025-09-16,https://www.ebay.com/itm/325982911776,https://i.ebayimg.com/images/g/3xQAAOSwVRZlcg~M/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 512GB Bay Unlocked Good Condition,$499.99,2025-09-15,https://www.ebay.com/itm/286816638039,https://i.ebayimg.com/images/g/HLcAAeSwJDZo7qfY/s-l500.webp,512 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB 256GB 512GB 1TB - All Colors - Good Condition,$549.00,2025-09-13,https://www.ebay.com/itm/276454582650,https://i.ebayimg.com/images/g/x~kAAOSwDERmOU9n/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro G1MNW 256GB Obsidian Unlocked Good Condition,$414.01,2025-08-18,https://www.ebay.com/itm/356849500956,https://i.ebayimg.com/images/g/uYYAAeSw1eRoE~Wn/s-l500.webp,256 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro Fully Unlocked 6.7in  128GB - Excellent,$399.00,2025-09-09,https://www.ebay.com/itm/135447844053,https://i.ebayimg.com/images/g/8f0AAOSwlbxoSsLJ/s-l500.webp,128 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB Black Obsidian - Network Unlocked - Very Good,$379.99,2025-08-26,https://www.ebay.com/itm/326746779884,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB - Bay Blue - Network Unlocked - Very Good,$379.99,2025-08-28,https://www.ebay.com/itm/326745581328,https://i.ebayimg.com/images/g/n-IAAOSwyihniYDN/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB - Bay Blue - Network Unlocked - Good,$369.99,2025-09-03,https://www.ebay.com/itm/326750643975,https://i.ebayimg.com/images/g/n-IAAOSwyihniYDN/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB - Porcelain White - Factory Unlocked - Very Good,$369.99,2025-08-26,https://www.ebay.com/itm/326745580964,https://i.ebayimg.com/images/g/geUAAOSwhxNn5HN~/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Very Good Condition Google Pixel 8 Pro 128GB Black Obsidian - Network Unlocked,$379.99,2025-09-04,https://www.ebay.com/itm/326757328998,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 256GB Black Obsidian - Factory Unlocked - Very Good,$394.99,2025-08-25,https://www.ebay.com/itm/197646405442,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,256 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 256GB - Obisidan Black - Network Unlocked - Very Good,$409.99,2025-09-08,https://www.ebay.com/itm/197671674067,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,256 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB 256GB 512GB 1TB (Unlocked) Obsidian Bay Porcelain,$389.97,2025-09-08,https://www.ebay.com/itm/325955029036,https://i.ebayimg.com/images/g/jNgAAOSwshdljGo0/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB Mint Unlocked Very Good Condition,$419.99,2025-09-06,https://www.ebay.com/itm/297590348940,https://i.ebayimg.com/images/g/XOEAAeSwF8Boyc0s/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB 256GB 512GB 1TB - All Colors - Very Good Condition,$369.00,2025-08-30,https://www.ebay.com/itm/285847314684,https://i.ebayimg.com/images/g/x~kAAOSwDERmOU9n/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB Bay Unlocked Excellent Condition,$449.99,2025-08-29,https://www.ebay.com/itm/276188562176,https://i.ebayimg.com/images/g/74YAAOSwwd1lYNjf/s-l500.webp,128 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 512GB Obsidian Unlocked Excellent Condition,$649.99,2025-08-29,https://www.ebay.com/itm/296201861655,https://i.ebayimg.com/images/g/wVYAAOSwLallvRpO/s-l500.webp,512 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 256GB (Unlocked) - Bay,$464.98,2025-08-28,https://www.ebay.com/itm/146798789203,https://i.ebayimg.com/images/g/vW8AAeSwVvpo6Asq/s-l500.webp,256 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 256GB Black Obsidian - Factory Unlocked - Very Good,$419.99,2025-08-13,https://www.ebay.com/itm/326728540715,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,256 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 512GB Porcelain Unlocked Good Condition,$579.99,2025-08-23,https://www.ebay.com/itm/286622334663,https://i.ebayimg.com/images/g/XkAAAeSwYfpoycT0/s-l500.webp,512 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 256GB Bay Unlocked Excellent Condition,$499.99,2025-08-23,https://www.ebay.com/itm/276315746113,https://i.ebayimg.com/images/g/wLwAAOSwJ5BlvRop/s-l500.webp,256 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - Unlocked 128GB Porcelain - Excellent,$399.00,2025-08-20,https://www.ebay.com/itm/277298606799,https://i.ebayimg.com/images/g/-vUAAeSwU1podXkz/s-l500.webp,128 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 512GB Porcelain Unlocked Excellent Condition,$729.99,2025-08-19,https://www.ebay.com/itm/286566224493,https://i.ebayimg.com/images/g/LTAAAeSw6HloycK9/s-l500.webp,512 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB Bay Blue *UNLOCKED* [G1MNW] Very Good Refurbish,$388.99,2025-08-19,https://www.ebay.com/itm/146054530326,https://i.ebayimg.com/images/g/hyMAAOSw6ytm9Emo/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,"Google Pixel 8 Pro 256GB Unlocked GA04890US 6.7"" 50MP 5G Dual SIM Obsidian Black",$479.99,2025-08-18,https://www.ebay.com/itm/204672352048,https://i.ebayimg.com/images/g/66gAAOSwAPdlcg~C/s-l500.webp,256 GB,Unknown,False,Pixel 8 Pro,True
2,UNLOCKED - Google Pixel 8 Pro 5G - 128GB - Obsidian Black - Very Good,$468.99,2025-08-15,https://www.ebay.com/itm/145868277860,https://i.ebayimg.com/images/g/Ry4AAOSwEwFmg8u9/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 PRO 128GB 5G (UNLOCKED) Smartphone - Good,$354.99,2025-08-15,https://www.ebay.com/itm/404860560929,https://i.ebayimg.com/images/g/1qYAAOSwJ3JlsB34/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 PRO 128GB 5G (UNLOCKED) Smartphone - Very Good,$359.99,2025-08-15,https://www.ebay.com/itm/196293513364,https://i.ebayimg.com/images/g/1qYAAOSwJ3JlsB34/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB (Unlocked) - Porcelain,$399.95,2025-08-14,https://www.ebay.com/itm/365693271831,https://i.ebayimg.com/images/g/YCsAAeSw0Ttonfk~/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB (Unlocked) - Bay,$349.95,2025-08-12,https://www.ebay.com/itm/317146109199,https://i.ebayimg.com/images/g/6fwAAeSwjIZo4DJX/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 256GB Obsidian Unlocked Good Condition,$409.99,2025-08-12,https://www.ebay.com/itm/285672200490,https://i.ebayimg.com/images/g/GlcAAOSwOC5ltBto/s-l500.webp,256 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB (Unlocked) - Porcelain,$399.95,2025-08-11,https://www.ebay.com/itm/365635520792,https://i.ebayimg.com/images/g/a3oAAeSws5BolmCE/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB - Bay Blue - Factory Unlocked - Very Good,$379.99,2025-07-31,https://www.ebay.com/itm/197560598350,https://i.ebayimg.com/images/g/n-IAAOSwyihniYDN/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Very Good Google Pixel 8 Pro - 128GB - Bay Blue - Unlocked,$334.99,2025-07-29,https://www.ebay.com/itm/197563049048,https://i.ebayimg.com/images/g/n-IAAOSwyihniYDN/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB Black Obsidian - Factory Unlocked - Good,$319.99,2025-07-29,https://www.ebay.com/itm/326708966770,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 256GB Black Obsidian - Factory Unlocked - Very Good,$419.99,2025-07-31,https://www.ebay.com/itm/326712115011,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,256 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB - Mint Green - Factory Unlocked - Very Good + More,$344.99,2025-07-24,https://www.ebay.com/itm/205633796136,https://i.ebayimg.com/images/g/JWsAAeSw1b5obWMo/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB Black Obsidian - Network Unlocked - Very Good,$379.99,2025-08-09,https://www.ebay.com/itm/326723258677,https://i.ebayimg.com/images/g/6VcAAOSwEqFngrry/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB - Porcelain White - Factory Unlocked - Very Good,$359.99,2025-07-26,https://www.ebay.com/itm/205633812792,https://i.ebayimg.com/images/g/geUAAOSwhxNn5HN~/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,"Google Pixel 8 Pro 256GB (Obsidian, Unlocked) Very Good Refurbished",$409.99,2025-08-07,https://www.ebay.com/itm/226908609601,https://i.ebayimg.com/images/g/dT4AAeSwPJ9olMyS/s-l500.webp,256 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 256GB Bay Blue *UNLOCKED* [G1MNW] Excellent Refurbish,$438.99,2025-08-07,https://www.ebay.com/itm/146031693419,https://i.ebayimg.com/images/g/kfMAAOSwV~hmebRd/s-l500.webp,256 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro - 128GB Bay Blue *UNLOCKED* [G1MNW] Excellent Refurbish,$383.99,2025-08-05,https://www.ebay.com/itm/145851788070,https://i.ebayimg.com/images/g/kfMAAOSwV~hmebRd/s-l500.webp,128 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB (Unlocked) - Obsidian,$369.98,2025-08-05,https://www.ebay.com/itm/317145855741,https://i.ebayimg.com/images/g/VHQAAeSwkbto7~~V/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 512GB Bay Unlocked Excellent Condition,$599.99,2025-08-03,https://www.ebay.com/itm/297473816470,https://i.ebayimg.com/images/g/HWYAAeSwwfdo58RA/s-l500.webp,512 GB,Excellent,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB 5G Unlocked - Good,$339.99,2025-08-02,https://www.ebay.com/itm/286742827836,https://i.ebayimg.com/images/g/a7IAAOSw-KJmFcBz/s-l500.webp,128 GB,Good,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB 5G Unlocked - Very Good,$349.99,2025-08-01,https://www.ebay.com/itm/285806387539,https://i.ebayimg.com/images/g/a7IAAOSw-KJmFcBz/s-l500.webp,128 GB,Very Good,False,Pixel 8 Pro,True
2,Google Pixel 8 PRO 256GB 5G (UNLOCKED) Smartphone - GOOD,$359.99,2025-07-31,https://www.ebay.com/itm/196392827785,https://i.ebayimg.com/images/g/1qYAAOSwJ3JlsB34/s-l500.webp,256 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 PRO 512GB 5G (UNLOCKED) Smartphone - GOOD,$499.99,2025-07-30,https://www.ebay.com/itm/196851177963,https://i.ebayimg.com/images/g/1qYAAOSwJ3JlsB34/s-l500.webp,512 GB,Unknown,False,Pixel 8 Pro,True
2,Google Pixel 8 Pro 128GB (Unlocked) - Bay,$326.98,2025-07-30,https://www.ebay.com/itm/365372577328,https://i.ebayimg.com/images/g/lSUAAeSwQBdoilB7/s-l500.webp,128 GB,Unknown,False,Pixel 8 Pro,True
