Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_12,iPhone_13,iPhone_14,iPhone_15,iPhone_16
2,Apple iPhone 12 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good Refurbish,$220.99,2025-10-11,https://www.ebay.com/itm/187038384226,https://i.ebayimg.com/images/g/GtwAAOSw7yBn0dCc/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 256GB Unlocked Good Condition - All Colors,$239.99,2025-10-11,https://www.ebay.com/itm/276216614429,https://i.ebayimg.com/images/g/YUYAAOSwAGRlcmCT/s-l500.webp,256 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 64GB Black Factory Unlocked - GOOD Condition,$179.99,2025-04-01,https://www.ebay.com/itm/176838699859,https://i.ebayimg.com/images/g/Bc0AAOSwBEVnq19~/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 64GB Black Factory Unlocked - VERY GOOD Condition,$199.99,2025-04-02,https://www.ebay.com/itm/176838682644,https://i.ebayimg.com/images/g/Bc0AAOSwBEVnq19~/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,"Apple iPhone 12 128GB Unlocked 6.1"" (White) A2172 w/1 Year Warranty",$209.01,2025-10-10,https://www.ebay.com/itm/357715861562,https://i.ebayimg.com/images/g/FaMAAeSwJ-Jo5Yva/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 128GB - Factory Unlocked - Very Good Condition,$234.99,2025-10-10,https://www.ebay.com/itm/114990614849,https://i.ebayimg.com/images/g/iXgAAOSwYqxhP6aN/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB 128GB 256GB Unlocked Smartphone - Good,$179.99,2025-10-10,https://www.ebay.com/itm/156833155405,https://i.ebayimg.com/images/g/N5cAAOSwalJnv4NH/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 128GB - Blue - Unlocked - Good Refurbished,$170.00,2025-10-10,https://www.ebay.com/itm/226922292700,https://i.ebayimg.com/images/g/B9MAAeSwZlBon1Ej/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$187.96,2025-04-09,https://www.ebay.com/itm/187127864474,https://i.ebayimg.com/images/g/19AAAOSwCHhlaWsT/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB Factory Unlocked iOS Smartphone - Black MGEF3LL/A 2020,$189.00,2025-10-09,https://www.ebay.com/itm/306475518514,https://i.ebayimg.com/images/g/Z2AAAeSwhJho3qun/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 128GB Factory Unlocked AT&T T-Mobile Verizon Good Refurbish,$206.99,2025-10-09,https://www.ebay.com/itm/187038461281,https://i.ebayimg.com/images/g/GtwAAOSw7yBn0dCc/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 A2172 Unlocked 64GB Green Good,$174.88,2025-10-07,https://www.ebay.com/itm/197694828982,https://i.ebayimg.com/images/g/zRQAAeSwNv5oxaJe/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,"Apple iPhone 12 128GB Unlocked 90%+ Battery 6.1"" (Black) A2172 w/1 Year Warranty",$236.00,2025-10-07,https://www.ebay.com/itm/357715842043,https://i.ebayimg.com/images/g/mqMAAeSwsnBo5YjD/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 Green 128GB Good - Refurbished  - Unlocked,$201.99,2025-10-07,https://www.ebay.com/itm/127198133639,https://i.ebayimg.com/images/g/~UwAAeSwcIFo5RMm/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12  64GB-256GB - Fully Unlocked - EXCELLENT Condition,$224.99,2025-10-07,https://www.ebay.com/itm/225848507337,https://i.ebayimg.com/images/g/n7MAAOSwoBNlQpmj/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 64GB 128GB 256GB - All Colors - Very Good Condition,$186.00,2025-10-07,https://www.ebay.com/itm/284798065110,https://i.ebayimg.com/images/g/KK8AAOSwg4FiawAp/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 5G - 128GB Factory Unlocked GSM + CDMA - EXCELLENT,$219.48,2025-10-07,https://www.ebay.com/itm/134411668661,https://i.ebayimg.com/images/g/P-UAAOSw84thmUOJ/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 64GB 128GB 256GB - Factory Unlocked - All Colors - Excellent,$219.85,2025-03-27,https://www.ebay.com/itm/204531369708,https://i.ebayimg.com/images/g/9I4AAOSwOqJlpZen/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 128GB - Factory Unlocked - All Colors - Very Good,$229.85,2025-03-19,https://www.ebay.com/itm/186154091426,https://i.ebayimg.com/images/g/MJ8AAOSwDjBlpr60/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 256GB - Factory Unlocked - All Colors - Excellent,$279.85,2024-06-29,https://www.ebay.com/itm/204531282935,https://i.ebayimg.com/images/g/cMYAAOSwgAhlpr87/s-l500.webp,256 GB,Excellent,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 128GB - Factory Unlocked - All Colors - Excellent,$249.85,2024-11-30,https://www.ebay.com/itm/204531278672,https://i.ebayimg.com/images/g/XnIAAOSwovhlpr~W/s-l500.webp,128 GB,Excellent,False,iPhone 12,True,,,,
2,Apple iPhone 12 Fully Unlocked - 128GB - 6.1inches - Good,$211.00,2025-10-06,https://www.ebay.com/itm/146441142117,https://i.ebayimg.com/images/g/TpAAAOSwYb1nzz12/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB 5G WHITE (AT&T UNLOCKED) Smartphone EXCELLENT,$243.55,2025-03-13,https://www.ebay.com/itm/226335059216,https://i.ebayimg.com/images/g/nxAAAOSwjYVkejif/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 256GB - Red (Unlocked) A2402 - Very Good Condition,$290.99,2025-03-16,https://www.ebay.com/itm/306159439080,https://i.ebayimg.com/images/g/WcEAAOSwT5hnyBsY/s-l500.webp,256 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB GSM/CDMA Fully Unlocked - Blue - Good,$269.99,2024-08-19,https://www.ebay.com/itm/395182811334,https://i.ebayimg.com/images/g/LJ4AAOSwKJBlwRBK/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,"Apple iPhone 12 6.1"" Factory Unlocked (Any Carrier) 64GB 128GB 256GB Very Good",$244.99,2025-10-03,https://www.ebay.com/itm/356568965637,https://i.ebayimg.com/images/g/V2UAAOSwXZphKX2x/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 128GB Unlocked Very Good Condition - All Colors,$229.99,2025-10-03,https://www.ebay.com/itm/285597003415,https://i.ebayimg.com/images/g/pdIAAOSw~vRlcl-u/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 White 64GB Good - Refurbished  - Unlocked,$180.99,2025-10-03,https://www.ebay.com/itm/127408493875,https://i.ebayimg.com/images/g/4I4AAeSweIJo3yc7/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 A2172 Unlocked 64GB Blue Very Good,$198.84,2025-10-02,https://www.ebay.com/itm/176487694751,https://i.ebayimg.com/images/g/GacAAOSwqfJmoP2G/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB A2172 AT&T Unlocked Verizon T-Mobile GSM/CDMA — Excellent,$204.00,2025-10-02,https://www.ebay.com/itm/257121146381,https://i.ebayimg.com/images/g/Ko8AAeSwNh9o00pT/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
2,Apple iPhone 12 Green 64GB Very Good - Refurbished  - Unlocked,$193.99,2025-10-02,https://www.ebay.com/itm/127195090936,https://i.ebayimg.com/images/g/ctkAAeSwj71o9tug/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 Blue 128GB Good - Refurbished  - Unlocked,$207.99,2025-10-02,https://www.ebay.com/itm/127396721935,https://i.ebayimg.com/images/g/jc4AAeSwR1No3qHO/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 Black 64GB Very Good - Refurbished  - Unlocked,$190.99,2025-10-02,https://www.ebay.com/itm/127264771173,https://i.ebayimg.com/images/g/UD0AAeSwHM1o3tBC/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB 128GB 256GB Unlocked [AU Stock] Excellent Condition,$252.38,2025-10-01,https://www.ebay.com/itm/388025543257,https://i.ebayimg.com/images/g/I1UAAOSw7EhnxUEv/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
2,Apple iPhone 12 256GB Network Unlocked Excellent Condition,$254.95,2025-10-01,https://www.ebay.com/itm/354520061464,https://i.ebayimg.com/images/g/mfYAAOSwpkZjcr3N/s-l500.webp,256 GB,Excellent,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 128GB - Fully Unlocked (2020),$264.99,2025-09-30,https://www.ebay.com/itm/126910955474,https://i.ebayimg.com/images/g/d-4AAOSwMyhnm3qj/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 256GB - Black - Fully Unlocked 5G - Visible Scratches (Good),$274.95,2024-12-23,https://www.ebay.com/itm/267048039932,https://i.ebayimg.com/images/g/Xi8AAOSwttlnI7J5/s-l500.webp,256 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 Red 64GB Excellent - Refurbished  - Unlocked,$203.99,2025-09-29,https://www.ebay.com/itm/127309135595,https://i.ebayimg.com/images/g/qCUAAeSwjmBo9S2y/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
2,"Apple iPhone 12 256GB Unlocked 6.1"" (Black) - A2172 w/1 Year Warranty",$247.00,2025-09-29,https://www.ebay.com/itm/357636870252,https://i.ebayimg.com/images/g/nwMAAeSweaJozDxr/s-l500.webp,256 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB 5G LTE Carrier Unlocked Smartphone - Good Condition,$192.99,2025-03-06,https://www.ebay.com/itm/176139017637,https://i.ebayimg.com/images/g/wFkAAOSwwhxjaqUV/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 Unlocked 64GB 128GB 256GB Pristine Condition iOS Smartphone,$237.72,2025-09-28,https://www.ebay.com/itm/267388471245,https://i.ebayimg.com/images/g/hBQAAeSwimdouBzw/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 64GB (Unlocked) - All Colors with Accessories,$221.17,2025-09-25,https://www.ebay.com/itm/115921820725,https://i.ebayimg.com/images/g/CJ0AAOSwnzhn5XDu/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 A2172 64GB Network Unlocked - Excellent Smartphone Black,$199.99,2025-09-28,https://www.ebay.com/itm/156959079629,https://i.ebayimg.com/images/g/F7oAAeSwRkRoxEOA/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
2,"Apple iPhone 12 (2020) Unlocked 6.1"" A2172 (Black) 128 GB (Good)",$194.99,2025-09-28,https://www.ebay.com/itm/205740299465,https://i.ebayimg.com/images/g/5YkAAeSwpAFo0Zqt/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,"Apple iPhone 12 256GB Unlocked 6.1"" (Blue) A2172 w/1 Year Warranty",$219.02,2025-09-28,https://www.ebay.com/itm/357632862530,https://i.ebayimg.com/images/g/uUMAAeSwJFpoy0V2/s-l500.webp,256 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 Black 128GB Unlocked - Orange Tint - Very Good Condition,$199.99,2025-09-27,https://www.ebay.com/itm/297583852259,https://i.ebayimg.com/images/g/~kUAAeSwlXVotzmO/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 - 64GB - Black (Unlocked) - Very Good Condition,$199.99,2025-09-26,https://www.ebay.com/itm/306501856629,https://i.ebayimg.com/images/g/Z9EAAeSwQypoyElj/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 - Unlocked - ALL COLORS & CAPACITY - Very Good Condition,$239.99,2025-09-26,https://www.ebay.com/itm/165836314229,https://i.ebayimg.com/images/g/B-kAAOSwUf1mu9Da/s-l500.webp,Unknown,Very Good,False,iPhone 12,True,,,,
2,"Apple iPhone 12, 64GB Blue [Unlocked] Good Condition",$251.72,2025-03-13,https://www.ebay.com/itm/388003717309,https://i.ebayimg.com/images/g/MpEAAeSwrppnv2vh/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB - Fully Unlocked - ALL CARRIERS - GOOD Condition!!!,$189.99,2025-09-26,https://www.ebay.com/itm/225864352443,https://i.ebayimg.com/images/g/xOgAAOSwlodlTRoJ/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,"Apple iPhone 12 (2020) BLUE 128GB 6.1"" Unlocked Cell Phone - MGGE3LL/A A2172  B",$224.99,2025-09-26,https://www.ebay.com/itm/205740280632,https://i.ebayimg.com/images/g/bCQAAeSwxGVo0Zg3/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 Blue 256GB Good - Refurbished  - Unlocked,$226.99,2025-09-25,https://www.ebay.com/itm/127363505712,https://i.ebayimg.com/images/g/IdwAAeSwMlNo0fkb/s-l500.webp,256 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 128GB Unlocked - Good,$206.95,2025-09-25,https://www.ebay.com/itm/384982688661,https://i.ebayimg.com/images/g/jjoAAOSw2~dhS2Sd/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 Black - 64GB Unlocked (NO FACE ID),$164.49,2025-03-26,https://www.ebay.com/itm/405694566648,https://i.ebayimg.com/images/g/ynwAAOSwfn1n4yJ8/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 A2403 Unlocked 64GB Black Good,$174.88,2025-09-24,https://www.ebay.com/itm/197298675927,https://i.ebayimg.com/images/g/DDAAAeSwTERoHS9N/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB White - Unlocked Grade C,$174.99,2025-09-24,https://www.ebay.com/itm/406239013690,https://i.ebayimg.com/images/g/iSMAAeSw3VFo1Btj/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,"Apple iPhone 12 128GB Unlocked 6.1"" - (Red) A2172 w/1 Year Warranty",$208.18,2025-09-24,https://www.ebay.com/itm/357637045028,https://i.ebayimg.com/images/g/rmcAAeSw8mlozEto/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 256GB Unlocked Red Very Good,$295.88,2025-03-01,https://www.ebay.com/itm/335456367011,https://i.ebayimg.com/images/g/cEYAAOSww6tmeZYu/s-l500.webp,256 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 A2172 64GB Blue Unlocked (CDMA + GSM) - MGF73LL/A,$189.99,2025-09-23,https://www.ebay.com/itm/187576789055,https://i.ebayimg.com/images/g/pDgAAOSwSEVk8jFe/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB -Fully Unlocked- 90% and Above Battery Health - VERY GOOD,$199.99,2025-09-23,https://www.ebay.com/itm/326276068879,https://i.ebayimg.com/images/g/obAAAOSw2IplMD~7/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB 5G Purple (Unlocked)Verizon AT&T Mobile Mint H2O VERY GOOD,$189.88,2025-09-23,https://www.ebay.com/itm/177369770292,https://i.ebayimg.com/images/g/zCcAAOSwxUNoGThR/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
2,Apple iPhone 12 Purple 256GB Good - Refurbished  - Unlocked,$229.99,2025-08-22,https://www.ebay.com/itm/127198133717,https://i.ebayimg.com/images/g/J1wAAeSwDr9op1sS/s-l500.webp,256 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 128GB 256GB Fully Unlocked 5G Smartphone - Good,$189.99,2025-09-21,https://www.ebay.com/itm/267113789281,https://i.ebayimg.com/images/g/ZR0AAOSwMbZndyGA/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 Purple 256GB Excellent - Refurbished  - Unlocked,$254.99,2025-08-08,https://www.ebay.com/itm/127195090867,https://i.ebayimg.com/images/g/NKcAAeSwtQlomOjS/s-l500.webp,256 GB,Excellent,False,iPhone 12,True,,,,
2,Apple iPhone 12 Black 128GB Very Good - Refurbished  - Unlocked,$212.99,2025-09-20,https://www.ebay.com/itm/127378100718,https://i.ebayimg.com/images/g/y4AAAeSw58RozwOs/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB A2172 Factory Unlocked ATT T-Mobile Verizon Good Refurb,$182.99,2025-09-19,https://www.ebay.com/itm/205318519389,https://i.ebayimg.com/images/g/bloAAOSwN0dm4cBN/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
2,Apple iPhone 12 64GB - Unlocked - A2172 - Black - Excellent A++ Flawless,$210.00,2025-09-19,https://www.ebay.com/itm/336032724509,https://i.ebayimg.com/images/g/40UAAOSw06BlsHIJ/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
2,"Apple iPhone 12 64GB Unlocked 90%+ Battery 6.1"" (Blue) - A2172 w/1 Year Warranty",$224.22,2025-09-18,https://www.ebay.com/itm/146808766743,https://i.ebayimg.com/images/g/DicAAeSwEGFotwpU/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 64GB 128GB - Unlocked Verizon AT&T Cricket T-Mobile - Very Good!,$214.95,2025-09-18,https://www.ebay.com/itm/276252295387,https://i.ebayimg.com/images/g/SLAAAOSwDP5ljIXV/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 64GB Unlocked Purple Excellent Condition,$240.70,2025-09-16,https://www.ebay.com/itm/405610649718,https://i.ebayimg.com/images/g/gboAAOSw7PBnxwJ5/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
3,Apple iPhone 12 Blue 128GB Good - Refurbished  - Unlocked,$201.99,2025-08-16,https://www.ebay.com/itm/127187183766,https://i.ebayimg.com/images/g/GigAAeSwWE9orw1S/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 White 64GB Very Good - Refurbished  - Unlocked,$187.99,2025-07-29,https://www.ebay.com/itm/127187183301,https://i.ebayimg.com/images/g/vjsAAeSwQfNoiPqB/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 256GB Factory Unlocked AT&T T-Mobile Verizon Very Good Refurbish,$253.99,2025-09-16,https://www.ebay.com/itm/205349122881,https://i.ebayimg.com/images/g/LeEAAOSwiKJn0dyR/s-l500.webp,256 GB,Very Good,False,iPhone 12,True,,,,
3,"Apple iPhone 12 64GB 6.1"" Fully Unlocked, Green",$189.99,2025-09-16,https://www.ebay.com/itm/306500265189,https://i.ebayimg.com/images/g/ALIAAeSww2toyIqx/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 256GB Unlocked Very Good Condition - All Colors,$259.99,2025-09-15,https://www.ebay.com/itm/276216614363,https://i.ebayimg.com/images/g/f0sAAOSwVhZlcl--/s-l500.webp,256 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Blue 64GB Very Good - Refurbished  - Unlocked,$190.99,2025-09-14,https://www.ebay.com/itm/127354101265,https://i.ebayimg.com/images/g/PwgAAeSwRAZox5Nr/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 128GB Excellent - Refurbished  - Unlocked,$230.99,2025-09-14,https://www.ebay.com/itm/127359573881,https://i.ebayimg.com/images/g/2V4AAeSw0pJo31Ts/s-l500.webp,128 GB,Excellent,False,iPhone 12,True,,,,
3,Apple iPhone 12 256GB Unlocked - Good,$232.95,2025-09-14,https://www.ebay.com/itm/365372597993,https://i.ebayimg.com/images/g/jjoAAOSw2~dhS2Sd/s-l500.webp,256 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 5G 64GB 128GB 256GB Fully Unlocked GSM CDMA Grade B+,$218.99,2025-09-13,https://www.ebay.com/itm/286573988258,https://i.ebayimg.com/images/g/HLUAAOSwljBgDyfJ/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 - 128GB - Fully Unlocked - ALL CARRIERS - VERY GOOD Condition,$234.99,2025-09-12,https://www.ebay.com/itm/205368855976,https://i.ebayimg.com/images/g/OiYAAOSwkORluRJd/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB Good - Refurbished  - Unlocked,$180.99,2025-09-12,https://www.ebay.com/itm/127354101401,https://i.ebayimg.com/images/g/3fEAAeSwdx9oxHeJ/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB MGF43LL/A Unlocked Good Condition,$157.99,2025-09-12,https://www.ebay.com/itm/388900405379,https://i.ebayimg.com/images/g/cAkAAeSwBY9osiY-/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB MGF43LL/A Unlocked Good Condition,$157.99,2025-09-12,https://www.ebay.com/itm/388900394734,https://i.ebayimg.com/images/g/Vg8AAeSwYg1osiaU/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 128GB - Factory Unlocked - White MGFA3LL/A iOS Smartphone,$229.00,2025-09-11,https://www.ebay.com/itm/388943843418,https://i.ebayimg.com/images/g/jMAAAeSwAEJovwSY/s-l500.webp,128 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 - 64GB-256GB - All Colors - Fully Unlocked - VERY GOOD Condition,$244.99,2025-09-11,https://www.ebay.com/itm/225193939297,https://i.ebayimg.com/images/g/47YAAOSw1DljPwE1/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB MGF43LL/A Unlocked Good Condition,$166.99,2025-09-10,https://www.ebay.com/itm/388900375306,https://i.ebayimg.com/images/g/aLIAAeSwikJosiXL/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 128GB Red A2172 MGFC3LL/A Unlocked Clean ESN Good (JF),$239.95,2025-09-10,https://www.ebay.com/itm/197627808562,https://i.ebayimg.com/images/g/-SUAAOSweq5mo5zZ/s-l500.webp,128 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB MGEF3LL/A Unlocked Good Condition,$164.99,2025-09-10,https://www.ebay.com/itm/388899757450,https://i.ebayimg.com/images/g/7O8AAeSwrSlosfdP/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Red 64GB Very Good - Refurbished  - Unlocked,$190.99,2025-09-10,https://www.ebay.com/itm/127354101235,https://i.ebayimg.com/images/g/k~0AAeSwI5dov25T/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 128GB A2172 MGER3LL/A AT&T Clean ESN Used Very Good (JF),$206.95,2025-09-10,https://www.ebay.com/itm/197174364309,https://i.ebayimg.com/images/g/~UYAAOSw1UBi4Cj1/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB MGF43LL/A Unlocked Good Condition,$166.99,2025-09-10,https://www.ebay.com/itm/388900375305,https://i.ebayimg.com/images/g/xQ8AAeSwtrNosiUa/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 White 64GB MGF53LL/A Unlocked Good Condition,$161.99,2025-09-09,https://www.ebay.com/itm/388900348406,https://i.ebayimg.com/images/g/evAAAeSw1KposiKQ/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Blue 128GB Very Good - Refurbished  - Unlocked,$212.99,2025-09-09,https://www.ebay.com/itm/127354101323,https://i.ebayimg.com/images/g/Xq8AAeSwuU5owCwS/s-l500.webp,128 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 White 64GB MGF53LL/A Unlocked Excellent Condition,$179.99,2025-09-09,https://www.ebay.com/itm/388900354624,https://i.ebayimg.com/images/g/ggIAAeSw4YJosiP2/s-l500.webp,64 GB,Excellent,False,iPhone 12,True,,,,
3,Apple iPhone 12 64GB Factory Unlocked iOS Smartphone - Black MGEF3LL/A 2020,$209.00,2025-09-09,https://www.ebay.com/itm/388905609919,https://i.ebayimg.com/images/g/V1QAAeSwR3Nos8uT/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 Unlocked (A2172) - Excellent Condition,$244.99,2025-09-08,https://www.ebay.com/itm/154813177667,https://i.ebayimg.com/images/g/uGAAAOSwTdZmu9DW/s-l500.webp,Unknown,Excellent,False,iPhone 12,True,,,,
3,Apple iPhone 12 5G 64GB Factory Unlocked - Blue NGF73LL/A iOS Smartphone,$199.00,2025-09-08,https://www.ebay.com/itm/336168222382,https://i.ebayimg.com/images/g/aH8AAeSwxLVovxjl/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 5G 64GB Blue Factory Unlocked MGF73LL/A iOS Smartphone,$169.00,2025-09-08,https://www.ebay.com/itm/388899141766,https://i.ebayimg.com/images/g/JOAAAeSwZLFoscGj/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
3,Apple iPhone 12 256 GB Unlocked Blue Non-US Canada MGJ33VC/A Condition Very Good,$265.85,2025-09-05,https://www.ebay.com/itm/388656039084,https://i.ebayimg.com/images/g/dcsAAeSwlxNocTFJ/s-l500.webp,256 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB MGF43ll/a Unlocked Very Good Condition,$183.99,2025-09-07,https://www.ebay.com/itm/388900371883,https://i.ebayimg.com/images/g/hgkAAeSwZVVosiXE/s-l500.webp,64 GB,Very Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 Black 64GB MGF43LL/A Unlocked Good Condition,$176.99,2025-09-06,https://www.ebay.com/itm/388899721202,https://i.ebayimg.com/images/g/k54AAeSw-MBosfQg/s-l500.webp,64 GB,Good,False,iPhone 12,True,,,,
3,Apple iPhone 12 5G 256GB Factory Unlocked Smartphone Good (1-Year Warranty),$239.99,2025-09-05,https://www.ebay.com/itm/197674823057,https://i.ebayimg.com/images/g/sQcAAOSwWqVk59vM/s-l500.webp,256 GB,Good,False,iPhone 12,True,,,,
3,iPhone 12 64gb Black - Unlocked,$160.00,2025-09-05,https://www.ebay.com/itm/406116949133,https://i.ebayimg.com/images/g/Zv0AAeSwT3tolPBm/s-l500.webp,64 GB,Unknown,False,iPhone 12,True,,,,
